# Multilingual Central Repository	spa	http://adimen.si.ehu.es/web/MCR/	CC BY 3.0 
01688106-n	lemma	Chlamydosaurus
01688106-n	lemma	género Chlamydosaurus
01688114-v	lemma	trazar
01688256-v	lemma	representar
01688256-v	lemma	retratar
01688428-n	lemma	Draco
01688428-n	lemma	género Draco
01688589-n	lemma	dragón
01688771-v	lemma	presentar
01688961-n	lemma	Moloch
01689169-v	lemma	encomendar
01689169-v	lemma	recomendar
01689678-n	lemma	Gerrhonotus
01689678-n	lemma	género Gerrhonotus
01689899-v	lemma	delinear
01690005-n	lemma	Anguis
01690005-n	lemma	género Anguis
01690020-v	lemma	trazar
01690294-v	lemma	dibujar
01690339-n	lemma	Ophisaurus
01690339-n	lemma	género Ophisaurus
01690816-v	lemma	redactar
01690972-v	lemma	proyectar
01691057-v	lemma	escribir
01691506-v	lemma	estenografear
01691660-v	lemma	caligrafiar
01692864-n	lemma	lacértido
01693020-n	lemma	Lacerta
01693020-n	lemma	género Lacerta
01693324-v	lemma	borrajear
01693324-v	lemma	garabatear
01693727-v	lemma	caricaturizar
01693881-v	lemma	copiar
01693881-v	lemma	recrear
01693995-n	lemma	Chamaeleo
01693995-n	lemma	género Chamaeleo
01693995-n	lemma	género Chamaeleon
01694178-n	lemma	camaleón africano
01695681-n	lemma	archosauria
01696135-v	lemma	manchar
01696282-n	lemma	Crocodilia
01696282-n	lemma	Crocodylia
01696525-n	lemma	Loricata
01696633-n	lemma	crocodiliano
01696648-v	lemma	colorar
01697002-n	lemma	Crocodilus
01697002-n	lemma	Crocodylus
01697002-n	lemma	género Crocodilus
01697002-n	lemma	género Crocodylus
01697628-v	lemma	esquematizar
01697986-v	lemma	acuñar
01698271-v	lemma	componer
01698271-v	lemma	escribir
01698303-n	lemma	género Alligator
01698434-n	lemma	alligator
01698936-n	lemma	género Caiman
01699537-n	lemma	Gavialis
01699537-n	lemma	género Gavialis
01699700-v	lemma	parrafear
01699700-v	lemma	pasado
01699831-n	lemma	dinosauria
01699831-n	lemma	dinosaurio
01699896-v	lemma	deletrear
01699896-v	lemma	escribir
01700924-n	lemma	pisanosaurus
01700934-v	lemma	adaptar
01700934-v	lemma	reescribir
01701205-n	lemma	staurikosaurus
01701311-v	lemma	adaptar
01701334-n	lemma	Thyreophora
01701334-n	lemma	tireóforo
01701634-v	lemma	esquematizar
01701697-n	lemma	género Stegosaurus
01701859-n	lemma	stegosaurus
01702087-n	lemma	género Ankylosaurus
01702256-n	lemma	ankylosaurus
01703011-n	lemma	paquicefalosaurio
01703161-n	lemma	pachycephalosaurus
01703341-n	lemma	Ceratopsia
01703454-v	lemma	narrar
01703454-v	lemma	recitar
01704030-v	lemma	vociferar
01704103-n	lemma	protoceratops
01704236-v	lemma	vocalizar
01704323-n	lemma	triceratops
01704626-n	lemma	styracosaurus
01704953-v	lemma	anotar
01705010-n	lemma	psittacosaurus
01705257-v	lemma	citar
01705257-v	lemma	nombrar
01705257-v	lemma	referirse
01705494-v	lemma	componer
01705591-n	lemma	ornithopoda
01705591-n	lemma	ornitopoda
01705841-v	lemma	contrapuntear
01705934-n	lemma	hadrosaurus
01706129-v	lemma	adaptar
01706401-n	lemma	anatotitan
01706631-v	lemma	transportar
01706686-n	lemma	corythosaurus
01706865-n	lemma	género Edmontosaurus
01706889-v	lemma	armonizar
01707000-n	lemma	edmontosaurus
01707149-n	lemma	género Trachodon
01707294-n	lemma	trachodon
01707306-v	lemma	armonizar
01707566-n	lemma	género Iguanodon
01707698-n	lemma	iguanodon
01707737-v	lemma	orquestar
01707925-v	lemma	instrumentar
01707925-v	lemma	instrumento
01708113-v	lemma	transcribir
01708676-v	lemma	bailar
01708778-n	lemma	Sauropoda
01709484-n	lemma	apatosaurus
01709876-n	lemma	barosaurus
01710035-n	lemma	género Diplodocus
01710177-n	lemma	diplodocus
01710317-v	lemma	dirigir
01710481-v	lemma	elegir
01710481-v	lemma	escoger
01710747-n	lemma	titanosauria
01710993-n	lemma	género Argentinosaurus
01711160-n	lemma	Argentinosauro
01711336-v	lemma	dirigir
01711445-v	lemma	representar
01712704-v	lemma	ejecutar
01712704-v	lemma	hacer
01712752-n	lemma	ceratosaurus
01713170-n	lemma	coelophysis
01713587-v	lemma	deslumbrar
01713764-n	lemma	tyrannosaurus
01714208-v	lemma	actuar
01714208-v	lemma	ejecutar
01714208-v	lemma	interpretar
01714231-n	lemma	allosaurus
01714404-n	lemma	género Compsognathus
01714536-n	lemma	compsognathus
01714843-n	lemma	herrerasaurus
01715134-n	lemma	Eoraptor
01715134-n	lemma	eoraptor
01715383-n	lemma	género Megalosaurus
01715518-n	lemma	megalosaurus
01715525-v	lemma	leer
01715692-n	lemma	Ornithomimida
01716283-v	lemma	dar
01716298-n	lemma	struthiomimus
01716459-n	lemma	género Deinocheirus
01716594-n	lemma	Deinocheirus
01716594-n	lemma	deinocheirus
01716619-v	lemma	tocar
01716882-v	lemma	representar
01717169-v	lemma	poner
01717467-n	lemma	velociraptor
01718015-v	lemma	debutar
01718096-n	lemma	deinonychus
01718185-v	lemma	estrenar
01718185-v	lemma	inaugurar
01718331-v	lemma	estrenar
01718414-n	lemma	utahraptor
01718755-v	lemma	leer
01719302-v	lemma	representar
01719921-v	lemma	actuar
01719921-v	lemma	interpretar
01719921-v	lemma	representar
01720117-n	lemma	Chronoperates
01720117-n	lemma	género Chronoperates
01720491-v	lemma	acompañar
01720660-v	lemma	entrar
01720660-v	lemma	salir
01720980-v	lemma	protagonizar
01721010-n	lemma	Dicynodontia
01721169-v	lemma	aparecer
01721174-n	lemma	dicynodontia
01721556-v	lemma	actuar
01721556-v	lemma	dissimular
01721718-n	lemma	Pelycosauria
01721754-v	lemma	adoptar
01721754-v	lemma	fingir
01721754-v	lemma	hacerse
01721754-v	lemma	simular
01721898-n	lemma	pelycosauria
01722254-n	lemma	género Edaphosaurus
01722389-n	lemma	edaphosaurus
01722447-v	lemma	reconstruir
01722538-n	lemma	género Dimetrodon
01722670-n	lemma	dimetrodon
01722815-v	lemma	simular
01722998-n	lemma	pterosauria
01723224-v	lemma	ensayar
01723224-v	lemma	practicar
01723425-n	lemma	Pterodactylus
01723425-n	lemma	género Pterodactylus
01723579-v	lemma	entrenar
01723883-n	lemma	thecodontia
01723963-v	lemma	parodiar
01723963-v	lemma	satirizar
01724083-v	lemma	parodiar
01724231-n	lemma	ichthyosauria
01724459-v	lemma	ejecutar
01724459-v	lemma	interpretar
01724459-v	lemma	tocar
01724703-n	lemma	género Ichthyosaurus
01724840-n	lemma	Ichthyosaurus
01724840-n	lemma	ichthyosaurus
01724947-n	lemma	género Stenopterygius
01725051-v	lemma	tocar
01725086-n	lemma	Stenopterygius
01725086-n	lemma	stenopterygius
01725427-n	lemma	Plesiosauria
01725530-v	lemma	retocar
01725570-n	lemma	género Plesiosaurus
01725713-n	lemma	plesiosauroidea
01725713-n	lemma	plesiosaurus
01725933-n	lemma	Nothosauria
01726172-v	lemma	tocar
01726203-n	lemma	nothosauroidea
01726390-n	lemma	Ophidia
01726390-n	lemma	Serpentes
01726692-n	lemma	serpentes
01726692-n	lemma	serpiente
01728355-v	lemma	acompañar
01728445-n	lemma	Carphophis
01728445-n	lemma	género Carphophis
01728840-v	lemma	improvisar
01729431-v	lemma	cantar
01729838-n	lemma	Opheodrys
01729838-n	lemma	género Opheodrys
01730429-n	lemma	Chlorophis
01730429-n	lemma	género Chlorophis
01730679-n	lemma	Coluber
01730679-n	lemma	género Coluber
01731031-v	lemma	cantar
01731353-v	lemma	solfear
01731418-n	lemma	Masticophis
01731418-n	lemma	género Masticophis
01732172-v	lemma	ejecutar
01732172-v	lemma	interpretar
01732445-n	lemma	Elaphe
01732445-n	lemma	género Elaphe
01732921-v	lemma	dirigir
01733094-n	lemma	Ptyas
01733094-n	lemma	género Ptyas
01733346-n	lemma	Arizona
01733346-n	lemma	género Arizona
01733477-v	lemma	dar
01733477-v	lemma	hacer
01733634-n	lemma	Pithuophis
01733634-n	lemma	género Pithuophis
01734273-n	lemma	Lampropeltis
01734273-n	lemma	género Lampropeltis
01735062-n	lemma	Thamnophis
01735062-n	lemma	género Thamnophis
01735308-v	lemma	duplicar
01735799-v	lemma	triplicar
01735898-n	lemma	Tropidoclonion
01735898-n	lemma	género Tropidoclonion
01735947-v	lemma	cuadruplicar
01736098-v	lemma	reimprimir
01736098-v	lemma	republicar
01736256-n	lemma	Sonora
01736256-n	lemma	género Sonora
01736299-v	lemma	fotocopiar
01736299-v	lemma	imprimir
01736569-n	lemma	Potamophis
01736569-n	lemma	género Potamophis
01736696-n	lemma	Haldea
01736696-n	lemma	género Haldea
01736822-v	lemma	reproducir
01737356-n	lemma	Nerodia
01737356-n	lemma	género Nerodia
01737728-n	lemma	mocasín acuático
01737923-v	lemma	reinventar
01738107-v	lemma	captar
01738107-v	lemma	capturar
01738107-v	lemma	lograr
01738470-n	lemma	Chilomeniscus
01738470-n	lemma	género Chilomeniscus
01738597-v	lemma	crear
01738597-v	lemma	desarrollar
01738597-v	lemma	germinar
01738774-v	lemma	desarrollar
01739260-n	lemma	Oxybelis
01739260-n	lemma	género Oxybelis
01739518-n	lemma	Trimorphodon
01739518-n	lemma	género Trimorphodon
01739545-v	lemma	improvisar
01739814-v	lemma	crecer
01739814-v	lemma	producir
01740005-n	lemma	Hypsiglena
01740005-n	lemma	género Hypsiglena
01740608-v	lemma	cultivar
01740608-v	lemma	labrar
01740969-v	lemma	jardinear
01741446-v	lemma	cultivar
01741692-v	lemma	yermar
01742726-v	lemma	cultivar
01742886-v	lemma	copiar
01742886-v	lemma	imitar
01742967-n	lemma	Eunectes
01742967-n	lemma	género Eunectes
01743787-n	lemma	género Python
01744611-v	lemma	escribir
01744611-v	lemma	publicar
01744888-v	lemma	componer
01745052-v	lemma	probar
01745125-n	lemma	elápidos
01745377-v	lemma	indentar
01745722-v	lemma	publicar
01745780-n	lemma	Micrurus
01745780-n	lemma	género Micrurus
01746063-n	lemma	Micruroides
01746063-n	lemma	género Micruroides
01746145-v	lemma	republicar
01746359-v	lemma	llevar
01746565-n	lemma	Calliophis
01746565-n	lemma	Callophis
01746565-n	lemma	género Calliophis
01746565-n	lemma	género Callophis
01746818-n	lemma	Aspidelaps
01746818-n	lemma	género Aspidelaps
01747203-v	lemma	garabatear
01747203-v	lemma	garrapatear
01747374-v	lemma	copiar
01747466-n	lemma	Denisonia
01747466-n	lemma	género Denisonia
01747717-v	lemma	programar
01747739-n	lemma	Naja
01747739-n	lemma	género Naja
01747945-v	lemma	imprimir
01748560-n	lemma	Ophiophagus
01748560-n	lemma	género Ophiophagus
01749141-n	lemma	Hemachatus
01749141-n	lemma	género Hemachatus
01749184-v	lemma	imprimir
01749394-v	lemma	litografiar
01749428-n	lemma	Dendraspis
01749428-n	lemma	Dendroaspis
01749428-n	lemma	género Dendraspis
01749428-n	lemma	género Dendroaspis
01749582-n	lemma	dendroaspis
01749790-v	lemma	grabar
01750156-v	lemma	legrar
01750156-v	lemma	rascar
01750156-v	lemma	raspar
01750315-n	lemma	Notechis
01750315-n	lemma	género Notechis
01750598-n	lemma	Pseudechis
01750598-n	lemma	género Pseudechis
01750920-n	lemma	Bungarus
01750920-n	lemma	género Bungarus
01751021-v	lemma	flecar
01751353-n	lemma	Oxyuranus
01751353-n	lemma	género Oxyuranus
01751472-n	lemma	oxyuranus
01752025-v	lemma	calar
01752433-n	lemma	Vipera
01752433-n	lemma	género Vipera
01752495-v	lemma	parir
01752884-v	lemma	causar
01752884-v	lemma	ocasionar
01752884-v	lemma	producir
01753272-v	lemma	reproducir
01753354-n	lemma	Aspis
01753354-n	lemma	género Aspis
01753354-n	lemma	género Cerastes
01753465-v	lemma	diseñar
01753465-v	lemma	idear
01753788-v	lemma	crear
01753788-v	lemma	hacer
01753788-v	lemma	producir
01754190-n	lemma	Agkistrodon
01754190-n	lemma	Ancistrodon
01754190-n	lemma	género Agkistrodon
01754190-n	lemma	género Ancistrodon
01754271-v	lemma	preparar
01754576-v	lemma	redactar
01754737-v	lemma	cortar
01754737-v	lemma	hacer
01754737-v	lemma	recortar
01755137-v	lemma	graficar
01755137-v	lemma	tabular
01756006-v	lemma	desbrozar
01756875-v	lemma	rubricar
01757021-v	lemma	canalizar
01757547-n	lemma	Sistrurus
01757547-n	lemma	género Sistrurus
01757871-v	lemma	afiligranar
01758019-n	lemma	Bothrops
01758019-n	lemma	género Bothrops
01758308-n	lemma	pico
01758637-n	lemma	cera
01759182-n	lemma	artrópodos
01759326-v	lemma	despertar
01759326-v	lemma	estimular
01759326-v	lemma	incitar
01760143-v	lemma	buscar
01760552-v	lemma	reavivar
01760552-v	lemma	reencender
01761120-v	lemma	encender
01761533-v	lemma	fermentar
01761706-v	lemma	conmover
01762178-v	lemma	alimentar
01762283-v	lemma	calentar
01762283-v	lemma	encender
01762283-v	lemma	excitar
01762283-v	lemma	prender
01762525-n	lemma	artrópodos
01762528-v	lemma	excitar
01762528-v	lemma	revolver
01762963-v	lemma	sobresaltar
01763482-v	lemma	picar
01763482-v	lemma	pinchar
01763643-v	lemma	arrullar
01764171-v	lemma	distraer
01764171-v	lemma	inquietar
01764171-v	lemma	perturbar
01764800-v	lemma	calmar
01764800-v	lemma	tranquilizar
01765178-v	lemma	componerse
01765392-v	lemma	aliviar
01765908-v	lemma	apurar
01765908-v	lemma	inquietar
01765908-v	lemma	preocupar
01766273-v	lemma	consumir
01766638-v	lemma	fastidiar
01767163-v	lemma	preocupar
01767661-n	lemma	arthropoda
01767661-n	lemma	artrópodo
01767949-v	lemma	afectar
01768244-n	lemma	trilobita
01768402-n	lemma	Chelicerata
01769635-n	lemma	Opiliones
01769635-n	lemma	Phalangida
01769902-v	lemma	impresionar
01769930-n	lemma	Phalangium
01769930-n	lemma	género Phalangium
01770096-v	lemma	influir
01770096-v	lemma	predisponer
01770252-v	lemma	fascinar
01770263-n	lemma	Scorpionida
01770370-v	lemma	barrer
01770393-n	lemma	scorpiones
01770501-v	lemma	abrumar
01770501-v	lemma	afligir
01770501-v	lemma	alterar
01770501-v	lemma	descomponer
01770501-v	lemma	molestar
01770501-v	lemma	perturbar
01770553-n	lemma	Chelonethida
01770553-n	lemma	Pseudoscorpionida
01770553-n	lemma	pseudoscorpiones
01770795-n	lemma	pseudoscorpionida
01770802-v	lemma	despertar
01770802-v	lemma	provocar
01771039-v	lemma	llegar
01771194-v	lemma	exasperar
01771246-n	lemma	Pedipalpi
01771246-n	lemma	Uropygi
01771390-v	lemma	conmover
01771535-v	lemma	experimentar
01771535-v	lemma	sentir
01771624-n	lemma	Mastigoproctus
01771624-n	lemma	género Mastigoproctus
01771966-n	lemma	Araneida
01772222-n	lemma	araña
01772363-v	lemma	recapturar
01772664-n	lemma	araña argiope
01772664-n	lemma	araña tejedora argiope
01772782-n	lemma	argiope
01772960-v	lemma	emocionar
01772960-v	lemma	entusiasmar
01773130-v	lemma	albergar
01773535-v	lemma	acibarar
01773535-v	lemma	amargar
01773825-v	lemma	amargar
01773825-v	lemma	carcomer
01773825-v	lemma	roer
01773825-v	lemma	supurar
01774136-v	lemma	detestar
01774136-v	lemma	odiar
01774252-n	lemma	Latrodectus
01774252-n	lemma	género Latrodectus
01774426-v	lemma	abominar
01774426-v	lemma	aborrecer
01774426-v	lemma	detestar
01774426-v	lemma	execrar
01774799-v	lemma	despreciar
01775164-v	lemma	amar
01775164-v	lemma	querer
01775230-n	lemma	Lycosa
01775230-n	lemma	género Lycosa
01775879-n	lemma	Acarina
01776065-v	lemma	aferrar
01776192-n	lemma	Acarine
01776214-v	lemma	apreciar
01776214-v	lemma	valorar
01776313-n	lemma	ixodoidea
01776383-v	lemma	santificar
01776383-v	lemma	venerar
01776468-v	lemma	apetecer
01776727-v	lemma	desagradar
01776727-v	lemma	detestar
01776952-v	lemma	gustar
01777032-n	lemma	Ixodes
01777032-n	lemma	género Ixodes
01777107-v	lemma	aficionarse
01777210-v	lemma	agradar
01777210-v	lemma	disfrutar
01777210-v	lemma	gustar
01777817-v	lemma	adorar
01778017-v	lemma	heroificar
01778017-v	lemma	idolatrar
01778017-v	lemma	reverenciar
01778017-v	lemma	venerar
01778990-v	lemma	adorar
01779165-v	lemma	asustar
01779165-v	lemma	espantar
01779644-v	lemma	aterrorizar
01779803-v	lemma	amenazar
01779939-n	lemma	ácaro tejedor
01780104-v	lemma	asustar
01780104-v	lemma	espantar
01780202-v	lemma	temer
01780434-v	lemma	temer
01780568-v	lemma	temer
01780919-n	lemma	Trombicula
01780919-n	lemma	género Trombicula
01780941-v	lemma	aterrar
01781180-v	lemma	intimidar
01781410-n	lemma	Sarcoptes
01781410-n	lemma	género Sarcoptes
01781570-n	lemma	acárido
01781570-n	lemma	género Acarus
01781757-v	lemma	dominar
01782432-v	lemma	apocarse
01782650-v	lemma	horrorizar
01783022-v	lemma	choquear
01783214-v	lemma	espantar
01783214-v	lemma	fantasma
01783214-v	lemma	merodear
01783214-v	lemma	obsesionar
01783214-v	lemma	rondar
01783394-v	lemma	inquietar
01783394-v	lemma	preocupar
01783571-n	lemma	Scutigerella
01783571-n	lemma	género Scutigerella
01783881-v	lemma	desconcertar
01783881-v	lemma	enervar
01783881-v	lemma	molestar
01784293-n	lemma	Tardigrade
01784293-n	lemma	tardigrada
01784675-n	lemma	chilopoda
01785242-v	lemma	morir
01785395-v	lemma	romper
01785748-v	lemma	asustar
01785748-v	lemma	espantar
01785971-v	lemma	enfadar
01785971-v	lemma	enojar
01786646-n	lemma	diplopoda
01786760-v	lemma	alterar
01786760-v	lemma	exasperar
01786760-v	lemma	fastidiar
01786760-v	lemma	irritar
01786879-n	lemma	Pycnogonida
01786906-v	lemma	enfurecer
01786906-v	lemma	exasperar
01786906-v	lemma	sulfurar
01787600-v	lemma	enloquecer
01787693-n	lemma	Limulus
01787693-n	lemma	género Limulus
01787709-v	lemma	enloquecer
01787822-v	lemma	enloquecer
01787955-v	lemma	fastidiar
01787955-v	lemma	incomodar
01787955-v	lemma	irritar
01787955-v	lemma	molestar
01787955-v	lemma	provocar
01788579-n	lemma	eurypterida
01788730-n	lemma	Pentastomida
01788932-v	lemma	irritar
01789047-v	lemma	descomponer
01789047-v	lemma	perturbar
01789064-n	lemma	Galliformes
01789164-v	lemma	inquietar
01789270-v	lemma	herir
01789270-v	lemma	ofender
01789270-v	lemma	picar
01789514-v	lemma	acosar
01789514-v	lemma	asediar
01789514-v	lemma	atosigar
01789514-v	lemma	fastidiar
01789514-v	lemma	hostigar
01789514-v	lemma	perseguir
01789514-v	lemma	plagar
01789514-v	lemma	provocar
01790020-v	lemma	confundir
01790020-v	lemma	desconcertar
01790020-v	lemma	perturbar
01790383-v	lemma	aturdir
01790538-v	lemma	encrespar
01790739-v	lemma	aturdir
01791388-n	lemma	gallina
01791408-v	lemma	incomodar
01791535-v	lemma	disturbar
01791625-n	lemma	pollo
01791756-v	lemma	apartar
01791756-v	lemma	desviar
01791756-v	lemma	distraer
01792042-n	lemma	pollo
01792042-n	lemma	polluelo
01792097-v	lemma	avergonzar
01792158-n	lemma	gallo
01792287-v	lemma	avergonzar
01792413-v	lemma	desaprobar
01792640-n	lemma	gallina
01792640-n	lemma	pollo
01793159-n	lemma	ponedora
01793177-v	lemma	dañar
01793177-v	lemma	herir
01793177-v	lemma	ofender
01793988-n	lemma	Meleagris
01793988-n	lemma	género Meleagris
01794668-v	lemma	sufrir
01795425-n	lemma	Lyrurus
01795425-n	lemma	género Lyrurus
01796033-v	lemma	rabiar
01796105-n	lemma	gallina
01796222-n	lemma	Lagopus
01796346-v	lemma	picar
01796519-n	lemma	lagópodo escocés
01796582-v	lemma	arrepentirse
01796582-v	lemma	sentir
01796800-v	lemma	arrepentirse
01796870-n	lemma	Tetrao
01796870-n	lemma	género Tetrao
01796924-v	lemma	lamentar
01797051-v	lemma	llorar
01797180-n	lemma	Canachites
01797180-n	lemma	género Canachites
01797472-n	lemma	Centrocercus
01797472-n	lemma	género Centrocercus
01797767-n	lemma	Bonasa
01797767-n	lemma	género Bonasa
01798052-n	lemma	Pedioecetes
01798052-n	lemma	género Pedioecetes
01798352-n	lemma	Tympanuchus
01798352-n	lemma	género Tympanuchus
01798678-v	lemma	atormentar
01798782-v	lemma	cansar
01799235-v	lemma	abandonar
01799235-v	lemma	fallar
01799235-v	lemma	traicionar
01799540-n	lemma	Crax
01799540-n	lemma	género Crax
01799794-v	lemma	despreciar
01799794-v	lemma	humillar
01800286-n	lemma	Ortalis
01800286-n	lemma	género Ortalis
01800789-v	lemma	desvanecer
01800907-v	lemma	abatir
01800907-v	lemma	rebajar
01800963-n	lemma	Megapodius
01800963-n	lemma	género Megapodius
01801371-n	lemma	género Leipoa
01801672-n	lemma	talégalo hembra
01801697-v	lemma	humillar
01801753-n	lemma	Alectura
01801753-n	lemma	género Alectura
01801847-v	lemma	contener
01801847-v	lemma	dominar
01802033-n	lemma	Macrocephalon
01802033-n	lemma	género Macrocephalon
01802159-n	lemma	megápodo cabecigrande
01802689-v	lemma	atormentar
01802689-v	lemma	torturar
01802895-n	lemma	Phasianus
01802895-n	lemma	género Phasianus
01803003-v	lemma	frustrar
01803380-v	lemma	acosar
01803380-v	lemma	hostigar
01803380-v	lemma	joder
01803380-v	lemma	jorobar
01803380-v	lemma	molestar
01803548-n	lemma	género Afropavo
01803641-v	lemma	burlar
01803641-v	lemma	engañar
01803764-n	lemma	Argusianus
01803764-n	lemma	género Argusianus
01803936-v	lemma	controlar
01803936-v	lemma	manipular
01804029-n	lemma	Chrysolophus
01804029-n	lemma	género Chrysolophus
01804340-n	lemma	Colinus
01804340-n	lemma	género Colinus
01804595-v	lemma	congraciarse
01804796-n	lemma	Coturnix
01804796-n	lemma	género Coturnix
01805199-n	lemma	Lophophorus
01805199-n	lemma	género Lophophorus
01805523-v	lemma	añorar
01805523-v	lemma	extrañar
01805684-v	lemma	doler
01805692-n	lemma	Pavo
01805692-n	lemma	género Pavo
01805801-n	lemma	pavo
01805982-v	lemma	apreciar
01805982-v	lemma	estimar
01805982-v	lemma	valorar
01806407-v	lemma	animarse
01806740-n	lemma	Lofortyx
01806740-n	lemma	género Lofortyx
01807314-v	lemma	antagonizar
01807529-v	lemma	incitar
01807529-v	lemma	provocar
01807529-v	lemma	tentar
01807770-v	lemma	tentar
01807882-v	lemma	atraer
01808447-n	lemma	Oreortyx
01808447-n	lemma	género Oreortyx
01808626-v	lemma	irritar
01808769-v	lemma	rechazar
01808989-n	lemma	Numida
01808989-n	lemma	género Numida
01809064-v	lemma	aturdir
01809064-v	lemma	chocar
01809592-n	lemma	Opisthocomus
01809592-n	lemma	género Opisthocomus
01809617-v	lemma	matar
01809884-v	lemma	anochecer
01809884-v	lemma	ignorar
01809977-n	lemma	Tinamiformes
01809980-v	lemma	aturdir
01810126-v	lemma	anonadar
01810126-v	lemma	asombrar
01810126-v	lemma	sorprender
01810447-v	lemma	chocar
01810447-v	lemma	consternar
01810447-v	lemma	deshonrar
01810447-v	lemma	escandalizar
01810447-v	lemma	horrorizar
01810447-v	lemma	impactar
01810447-v	lemma	ofender
01810933-v	lemma	desesperar
01811104-n	lemma	Raphus
01811104-n	lemma	género Raphus
01811909-n	lemma	paloma
01812197-v	lemma	inflar
01812471-n	lemma	Columba
01812471-n	lemma	género Columba
01812720-v	lemma	animar
01812720-v	lemma	avivar
01812720-v	lemma	exaltar
01812720-v	lemma	inspirar
01812720-v	lemma	revigorizar
01813053-v	lemma	apenar
01813053-v	lemma	entristecer
01813256-n	lemma	Streptopelia
01813256-n	lemma	género Streptopelia
01813499-v	lemma	alegrar
01813499-v	lemma	regocijar
01814091-n	lemma	Zenaidura
01814091-n	lemma	género Zenaidura
01814396-v	lemma	abatir
01814396-v	lemma	deprimir
01814396-v	lemma	espantar
01814549-n	lemma	palomino
01814755-n	lemma	volteadora
01814815-v	lemma	alentar
01814815-v	lemma	confortar
01814815-v	lemma	consolar
01814815-v	lemma	solazar
01815185-v	lemma	aliviar
01815185-v	lemma	apaciguar
01815185-v	lemma	aquietar
01815185-v	lemma	calmar
01815185-v	lemma	disipar
01815185-v	lemma	tranquilizar
01815471-v	lemma	descargar
01815628-v	lemma	agradar
01815628-v	lemma	complacer
01815628-v	lemma	encantar
01815855-n	lemma	Pterocles
01815855-n	lemma	género Pterocles
01816219-v	lemma	cosquillear
01816219-v	lemma	excitar
01816431-v	lemma	complacer
01816431-v	lemma	gratificar
01816431-v	lemma	satisfacer
01816645-v	lemma	decepcionar
01816887-n	lemma	psittaciformes
01816983-v	lemma	descontentar
01817130-v	lemma	desagradar
01817130-v	lemma	disgustar
01817130-v	lemma	ofender
01817263-n	lemma	loro
01817314-v	lemma	arrebatar
01817314-v	lemma	cautivar
01817314-v	lemma	deleitar
01817314-v	lemma	embelezar
01817314-v	lemma	encantar
01817314-v	lemma	fascinar
01817314-v	lemma	raptar
01817314-v	lemma	transportar
01817772-n	lemma	Psittacus
01817772-n	lemma	género Psittacus
01817938-v	lemma	alentar
01817938-v	lemma	animar
01817938-v	lemma	envalentonar
01817938-v	lemma	recrear
01818116-v	lemma	crecerse
01818235-v	lemma	alentar
01818235-v	lemma	animar
01818235-v	lemma	impulsar
01818235-v	lemma	incentivar
01818409-n	lemma	Ara
01818972-v	lemma	desalentar
01818972-v	lemma	enfriar
01818972-v	lemma	helar
01819147-v	lemma	desalentar
01819147-v	lemma	disuadir
01819387-v	lemma	abatir
01819387-v	lemma	desalentar
01819387-v	lemma	descorazonar
01819911-v	lemma	agitar
01819911-v	lemma	vacilar
01820189-v	lemma	vacilar
01820302-v	lemma	disfrutar
01820302-v	lemma	gustar
01820302-v	lemma	saborear
01820901-v	lemma	agravar
01820901-v	lemma	exacerbar
01820901-v	lemma	exasperar
01821132-v	lemma	encantar
01821132-v	lemma	fascinar
01821423-v	lemma	interesar
01821634-v	lemma	galvanizar
01821634-v	lemma	sobresaltar
01821884-v	lemma	aburrir
01821884-v	lemma	cansar
01821884-v	lemma	fatigar
01821884-v	lemma	hastiar
01822423-n	lemma	Cuculiformes
01823149-v	lemma	despreocuparse
01823149-v	lemma	ignorar
01823279-n	lemma	Cuculus
01823279-n	lemma	género Cuculus
01823912-n	lemma	Geococcyx
01823912-n	lemma	género Geococcyx
01824227-n	lemma	Crotophaga
01824227-n	lemma	género Crotophaga
01824253-v	lemma	destetar
01824575-n	lemma	centropus
01824736-v	lemma	gustar
01824958-v	lemma	placer
01825125-v	lemma	envidiar
01825155-n	lemma	Musophaga
01825155-n	lemma	género Musophaga
01825237-v	lemma	desear
01825237-v	lemma	querer
01825417-n	lemma	Coraciiformes
01826184-v	lemma	apetecer
01826364-n	lemma	carraca
01826378-v	lemma	desear
01826498-v	lemma	preferir
01826542-n	lemma	Coracias
01826542-n	lemma	género Coracias
01826723-v	lemma	confiar
01826723-v	lemma	esperar
01827064-v	lemma	envidiar
01827403-n	lemma	alcedines
01827619-v	lemma	envidiar
01827658-n	lemma	Alcedo
01827658-n	lemma	género Alcedo
01827858-v	lemma	admirar
01828096-n	lemma	martín pescador franjeado
01828267-n	lemma	Dacelo
01828267-n	lemma	género Dacelo
01828405-v	lemma	anhelar
01828405-v	lemma	ansiar
01828405-v	lemma	doler
01828556-n	lemma	dacelo
01828736-v	lemma	adorar
01828736-v	lemma	disfrutar
01828736-v	lemma	encantar
01828736-v	lemma	gozar
01828856-n	lemma	Merops
01828856-n	lemma	género Merops
01829288-n	lemma	Buceros
01829288-n	lemma	género Buceros
01829292-v	lemma	arder
01829739-n	lemma	Upupa
01829739-n	lemma	género Upupa
01830042-v	lemma	brillo
01830799-n	lemma	Momotus
01830799-n	lemma	género Momotus
01831231-n	lemma	Todus
01831231-n	lemma	género Todus
01831519-n	lemma	Apodiformes
01831531-v	lemma	mover
